dataset,pathway,rho,operator_method,predictor_method,n_nodes,n_hidden,delta_star,delta_hat,regret,nregret,top1,top3,rank_tau,m_star,m_hat
ST000356,Tryptophan Metabolism,0.4,none,mutual_info,5,2,-0.22388378,-0.42849036,0.20460658,0.91389641,0,0.6667,,Indole,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.4,none,bayes_oed,5,2,-0.22388378,-0.22388378,0.0,0.0,1,0.6667,,Indole,Indole
ST000356,Tryptophan Metabolism,0.4,none,active_acq,5,2,-0.22388378,-0.42849036,0.20460658,0.91389641,0,0.6667,,Indole,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.4,none,mutual_info,5,2,0.09195766,0.09195766,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.4,none,bayes_oed,5,2,0.09195766,0.09195766,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.4,none,active_acq,5,2,0.09195766,-0.4158262,0.50778385,5.52193126,0,0.6667,,Indoleacrylic acid,Kynurenine
ST000356,Tryptophan Metabolism,0.4,none,mutual_info,5,2,-0.22388378,-0.42849036,0.20460658,0.91389641,0,0.6667,,Indole,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.4,none,bayes_oed,5,2,-0.22388378,-0.22388378,0.0,0.0,1,0.6667,,Indole,Indole
ST000356,Tryptophan Metabolism,0.4,none,active_acq,5,2,-0.22388378,-0.42849036,0.20460658,0.91389641,0,0.6667,,Indole,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.4,none,mutual_info,5,2,0.04224493,-0.44443936,0.4866843,11.52053624,0,0.6667,,Tryptophan,Kynurenine
ST000356,Tryptophan Metabolism,0.4,none,bayes_oed,5,2,0.04224493,0.04224493,0.0,0.0,1,0.6667,,Tryptophan,Tryptophan
ST000356,Tryptophan Metabolism,0.4,none,active_acq,5,2,0.04224493,-0.44443936,0.4866843,11.52053624,0,0.6667,,Tryptophan,Kynurenine
ST000356,Tryptophan Metabolism,0.4,none,mutual_info,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.4,none,bayes_oed,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.4,none,active_acq,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.4,none,mutual_info,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.4,none,bayes_oed,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.4,none,active_acq,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.4,none,mutual_info,5,2,0.03354563,0.03354563,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.4,none,bayes_oed,5,2,0.03354563,0.03354563,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.4,none,active_acq,5,2,0.03354563,0.03354563,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,-0.06357035,-0.80392836,0.74035801,11.64627867,0,0.6667,,Tryptophan,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,-0.06357035,-0.06357035,0.0,0.0,1,0.6667,,Tryptophan,Tryptophan
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,-0.06357035,-0.80392836,0.74035801,11.64627867,0,0.6667,,Tryptophan,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,-0.06357035,-0.80392836,0.74035801,11.64627867,0,0.6667,,Tryptophan,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,-0.06357035,-0.06357035,0.0,0.0,1,0.6667,,Tryptophan,Tryptophan
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,-0.06357035,-0.80392836,0.74035801,11.64627867,0,0.6667,,Tryptophan,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,0.04224493,-0.44443936,0.4866843,11.52053624,0,0.6667,,Tryptophan,Kynurenine
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,0.04224493,0.04224493,0.0,0.0,1,0.6667,,Tryptophan,Tryptophan
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,0.04224493,-0.44443936,0.4866843,11.52053624,0,0.6667,,Tryptophan,Kynurenine
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,-0.22388378,-0.42849036,0.20460658,0.91389641,0,0.6667,,Indole,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,-0.22388378,-0.22388378,0.0,0.0,1,0.6667,,Indole,Indole
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,-0.22388378,-0.42849036,0.20460658,0.91389641,0,0.6667,,Indole,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,0.09195766,0.09195766,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,0.09195766,0.09195766,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,0.09195766,-0.4158262,0.50778385,5.52193126,0,0.6667,,Indoleacrylic acid,Kynurenine
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,-0.22388378,-0.42849036,0.20460658,0.91389641,0,0.6667,,Indole,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,-0.22388378,-0.22388378,0.0,0.0,1,0.6667,,Indole,Indole
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,-0.22388378,-0.42849036,0.20460658,0.91389641,0,0.6667,,Indole,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,0.04224493,-0.44443936,0.4866843,11.52053624,0,0.6667,,Tryptophan,Kynurenine
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,0.04224493,0.04224493,0.0,0.0,1,0.6667,,Tryptophan,Tryptophan
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,0.04224493,-0.44443936,0.4866843,11.52053624,0,0.6667,,Tryptophan,Kynurenine
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,0.03354563,0.03354563,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,0.03354563,0.03354563,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,0.03354563,0.03354563,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,-0.02134149,-0.02134149,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,-0.22388378,-0.42849036,0.20460658,0.91389641,0,0.6667,,Indole,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,-0.22388378,-0.22388378,0.0,0.0,1,0.6667,,Indole,Indole
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,-0.22388378,-0.42849036,0.20460658,0.91389641,0,0.6667,,Indole,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,-0.22388378,-0.42849036,0.20460658,0.91389641,0,0.6667,,Indole,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,-0.22388378,-0.22388378,0.0,0.0,1,0.6667,,Indole,Indole
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,-0.22388378,-0.42849036,0.20460658,0.91389641,0,0.6667,,Indole,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,-0.22388378,-0.42849036,0.20460658,0.91389641,0,0.6667,,Indole,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,-0.22388378,-0.22388378,0.0,0.0,1,0.6667,,Indole,Indole
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,-0.22388378,-0.42849036,0.20460658,0.91389641,0,0.6667,,Indole,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,0.03354563,0.03354563,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,0.03354563,0.03354563,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,0.03354563,0.03354563,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,-0.03298366,-0.79444122,0.76145756,23.08589929,0,0.6667,,Indoleacrylic acid,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,-0.03298366,-0.03298366,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,-0.03298366,-0.79444122,0.76145756,23.08589929,0,0.6667,,Indoleacrylic acid,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,-0.06357035,-0.80392836,0.74035801,11.64627867,0,0.6667,,Tryptophan,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,-0.06357035,-0.06357035,0.0,0.0,1,0.6667,,Tryptophan,Tryptophan
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,-0.06357035,-0.80392836,0.74035801,11.64627867,0,0.6667,,Tryptophan,3-Indolebutyric acid
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,0.04224493,-0.44443936,0.4866843,11.52053624,0,0.6667,,Tryptophan,Kynurenine
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,0.04224493,0.04224493,0.0,0.0,1,0.6667,,Tryptophan,Tryptophan
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,0.04224493,-0.44443936,0.4866843,11.52053624,0,0.6667,,Tryptophan,Kynurenine
ST000356,Tryptophan Metabolism,0.5,none,mutual_info,5,2,0.09195766,0.09195766,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,bayes_oed,5,2,0.09195766,0.09195766,0.0,0.0,1,0.6667,,Indoleacrylic acid,Indoleacrylic acid
ST000356,Tryptophan Metabolism,0.5,none,active_acq,5,2,0.09195766,-0.4158262,0.50778385,5.52193126,0,0.6667,,Indoleacrylic acid,Kynurenine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.48214566,-0.48214566,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.48214566,-0.48214566,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.48214566,-0.50866936,0.02652371,0.05501181,0,0.6667,,Glutamine,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.53529356,-0.60484743,0.06955387,0.12993593,0,0.6667,,Asparagine,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.53529356,-0.53529356,0.0,0.0,1,0.6667,,Asparagine,Asparagine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.53529356,-0.60484743,0.06955387,0.12993593,0,0.6667,,Asparagine,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-1.45635004,-1.45635004,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-1.45635004,-1.45635004,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-1.45635004,-1.45635004,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.53944369,-0.53944369,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.53944369,-0.53944369,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.53944369,-0.56702286,0.02757917,0.0511252,0,0.6667,,Glutamine,Asparagine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.54496965,-0.61557898,0.07060933,0.12956562,0,0.6667,,Pyroglutamic acid,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.54496965,-0.54496965,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.54496965,-0.61557898,0.07060933,0.12956562,0,0.6667,,Pyroglutamic acid,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.48173276,-0.48173276,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.48173276,-0.48278822,0.00105546,0.00219097,0,0.6667,,Pyroglutamic acid,Asparagine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.48173276,-0.48173276,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.56726315,-0.62583846,0.05857531,0.1032595,0,0.6667,,Pyroglutamic acid,Alanine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.56726315,-0.56726315,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.56726315,-0.56726315,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.56726315,-0.62583846,0.05857531,0.1032595,0,0.6667,,Pyroglutamic acid,Alanine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.56726315,-0.56726315,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.56726315,-0.56726315,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.53944369,-0.53944369,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.53944369,-0.53944369,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.53944369,-0.56702286,0.02757917,0.0511252,0,0.6667,,Glutamine,Asparagine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.53944369,-0.53944369,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.53944369,-0.53944369,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.53944369,-0.56702286,0.02757917,0.0511252,0,0.6667,,Glutamine,Asparagine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.48214566,-0.48214566,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.48214566,-0.48214566,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.48214566,-0.50866936,0.02652371,0.05501181,0,0.6667,,Glutamine,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.48437232,-0.49640634,0.01203402,0.02484456,0,0.6667,,Alanine,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.48437232,-0.48437232,0.0,0.0,1,0.6667,,Alanine,Alanine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.48437232,-0.49640634,0.01203402,0.02484456,0,0.6667,,Alanine,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.53944369,-0.53944369,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.53944369,-0.53944369,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.53944369,-0.56702286,0.02757917,0.0511252,0,0.6667,,Glutamine,Asparagine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.48173276,-0.48173276,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.48173276,-0.48278822,0.00105546,0.00219097,0,0.6667,,Pyroglutamic acid,Asparagine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.48173276,-0.48173276,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-1.45635004,-1.45635004,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-1.45635004,-1.45635004,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-1.45635004,-1.45635004,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.54496965,-0.61557898,0.07060933,0.12956562,0,0.6667,,Pyroglutamic acid,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.54496965,-0.54496965,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.54496965,-0.61557898,0.07060933,0.12956562,0,0.6667,,Pyroglutamic acid,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.54496965,-0.61557898,0.07060933,0.12956562,0,0.6667,,Pyroglutamic acid,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.54496965,-0.54496965,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.54496965,-0.61557898,0.07060933,0.12956562,0,0.6667,,Pyroglutamic acid,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-1.45635004,-1.45635004,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-1.45635004,-1.45635004,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-1.45635004,-1.45635004,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.56726315,-0.62583846,0.05857531,0.1032595,0,0.6667,,Pyroglutamic acid,Alanine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.56726315,-0.56726315,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.56726315,-0.56726315,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,mutual_info,5,2,-0.48214566,-0.48214566,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,bayes_oed,5,2,-0.48214566,-0.48214566,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.3,none,active_acq,5,2,-0.48214566,-0.50866936,0.02652371,0.05501181,0,0.6667,,Glutamine,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,5,2,-0.48214566,-0.48214566,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,5,2,-0.48214566,-0.48214566,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,5,2,-0.48214566,-0.50866936,0.02652371,0.05501181,0,0.6667,,Glutamine,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,5,2,-0.48437232,-0.49640634,0.01203402,0.02484456,0,0.6667,,Alanine,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,5,2,-0.48437232,-0.48437232,0.0,0.0,1,0.6667,,Alanine,Alanine
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,5,2,-0.48437232,-0.49640634,0.01203402,0.02484456,0,0.6667,,Alanine,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,5,2,-0.53944369,-0.53944369,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,5,2,-0.53944369,-0.53944369,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,5,2,-0.53944369,-0.56702286,0.02757917,0.0511252,0,0.6667,,Glutamine,Asparagine
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,5,2,-0.48173276,-0.48173276,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,5,2,-0.48173276,-0.48278822,0.00105546,0.00219097,0,0.6667,,Pyroglutamic acid,Asparagine
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,5,2,-0.48173276,-0.48173276,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,5,2,-1.45635004,-1.45635004,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,5,2,-1.45635004,-1.45635004,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,5,2,-1.45635004,-1.45635004,0.0,0.0,1,0.6667,,Glutamine,Glutamine
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,5,2,-0.54496965,-0.61557898,0.07060933,0.12956562,0,0.6667,,Pyroglutamic acid,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,5,2,-0.54496965,-0.54496965,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,5,2,-0.54496965,-0.61557898,0.07060933,0.12956562,0,0.6667,,Pyroglutamic acid,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,5,2,-0.54496965,-0.61557898,0.07060933,0.12956562,0,0.6667,,Pyroglutamic acid,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,5,2,-0.54496965,-0.54496965,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,5,2,-0.54496965,-0.61557898,0.07060933,0.12956562,0,0.6667,,Pyroglutamic acid,Aspartic acid
ST003390,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,5,2,-1.45635004,-1.45635004,0.0,0.0,1,0.6667,,Glutamine,Glutamine
